exposure.id	exposure.trait	exposure.sample_size	exposure.sex	outcome.id	outcome.sample_size	N_case	mr.pval	mr.b	mr.se
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1135	55149.0	9655	0.180104254668306	-0.952688138044416	0.710731050370249
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1136	50225.0	7333	0.212029678615203	-0.993660815269396	0.796200174697123
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1131	32498.0	14910	0.205126147846094	-0.939597178419472	0.741544387163255
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1137	22068.0	4480	0.000377510671096312	-1.71272695453032	0.481735553928476
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1134	21814.0	4226	0.00508895280781943	-1.83394817210734	0.654666196065449
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1127	175475.0	69501	0.000103541155403742	-1.21708697231478	0.313509279409358
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1128	127442.0	21468	0.00108345597765791	-1.54804815094631	0.473712287812085
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1129	106776.0	61282	0.00122059943975798	-1.1997289476177	0.370971147740182
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1130	89677.0	46785	0.00215293900219399	-1.27646742325417	0.41602034715752
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1132	83691.0	38197	0.00967502099701965	-1.07081105617693	0.413882766735976
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1133	69970.0	27078	0.00199578447037461	-1.5276665785777	0.494253094939125
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ukb-a-519	337199.0	5510	0.711968958314906	-0.00447817991360405	0.0121289872672311
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ukb-a-55	337159.0	7480	0.446220951632503	-0.0107162012963235	0.0140682344601796
ukb-a-324	Ever used hormone-replacement therapy (HRT)	180631.0	Males and Females	ieu-a-1126	228951.0	122977	0.0300761860955329	-0.630957102284052	0.290886216596106
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ukb-a-519	337199.0	5510	0.008570321568797	0.00151368165892294	0.000575821405919788
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ukb-a-55	337159.0	7480	0.0412415342214408	0.00202806929678802	0.000993619006432332
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1126	228951.0	122977	2.65434915309206e-05	0.0477882669012818	0.0113747495403785
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1127	175475.0	69501	0.0720651135050522	0.050681807017575	0.0281768069602044
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1128	127442.0	21468	0.854549040898099	-0.00774819338674715	0.0422665635241502
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1129	106776.0	61282	0.100025729900302	0.0443898923749426	0.0269891848633373
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1135	55149.0	9655	0.702798042733064	0.0232692284525492	0.0609866701739694
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1136	50225.0	7333	0.905527654435839	-0.00847490995189477	0.0714088244874307
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1131	32498.0	14910	0.591910707069202	0.0348467240903028	0.0650041493459621
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1137	22068.0	4480	6.07404797962693e-21	-0.093102423187519	0.00991642500999134
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1134	21814.0	4226	0.802981113782793	-0.0286251329418491	0.114734197036972
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1130	89677.0	46785	0.0313453978381331	0.0553192739453685	0.0256980991861067
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1132	83691.0	38197	0.16987037265698	0.0527029774600032	0.0383958855175704
ieu-a-87	Extreme waist-to-hip ratio	10255.0	Males and Females	ieu-a-1133	69970.0	27078	1.38783597924898e-46	0.0596797860726324	0.00416419505094162
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1130	89677.0	46785	0.126452092867998	-1.12676531326906	0.585146589936402
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1132	83691.0	38197	0.0141240211807604	-1.52875304992214	0.622939992455165
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1133	69970.0	27078	0.127143797071528	-1.41624402008247	0.675943367035412
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1135	55149.0	9655	0.0930404373787336	-3.09542665608284	1.49416108205216
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1136	50225.0	7333	0.440111017672313	-0.967282859886677	1.15393285407663
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1131	32498.0	14910	0.750350549749659	0.412832361815855	1.22783582015505
ukb-a-316	Had menopause	152035.0	Males and Females	ukb-a-519	337199.0	5510	0.683600909375795	-0.00457531034480927	0.0112262590810651
ukb-a-316	Had menopause	152035.0	Males and Females	ukb-a-55	337159.0	7480	0.280400327884539	-0.0116068143999729	0.0101067311848782
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1126	228951.0	122977	0.000800363913880469	-0.115900909664321	0.034569745248576
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1127	175475.0	69501	0.00735588509184398	-1.44645582162307	0.539664335647743
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1128	127442.0	21468	0.0136751728052834	-2.06569255591614	0.599189875671661
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1129	106776.0	61282	8.75930118494879e-05	-1.86475991939131	0.475386917903639
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1137	22068.0	4480	0.306124887586337	-1.48539663735362	1.45145149242075
ukb-a-316	Had menopause	152035.0	Males and Females	ieu-a-1134	21814.0	4226	0.533176745678453	-0.895744874573937	1.43741431100338
ieu-a-97	Height	73137.0	Females	ieu-a-1137	22068.0	4480	0.0440998999671129	0.170243566983806	0.0822456930308379
ieu-a-97	Height	73137.0	Females	ieu-a-1134	21814.0	4226	0.615800063746696	0.0538293381103734	0.107270018886581
ieu-a-97	Height	73137.0	Females	ukb-a-519	337199.0	5510	0.0734509025393815	0.00211264447289733	0.00115591755917884
ieu-a-97	Height	73137.0	Females	ukb-a-55	337159.0	7480	0.128993496457537	0.00201591712379952	0.00130642177380363
ieu-a-97	Height	73137.0	Females	ieu-a-1126	228951.0	122977	0.875465770754769	-0.00576250706100104	0.0367695161214637
ieu-a-97	Height	73137.0	Females	ieu-a-1130	89677.0	46785	0.828095154837585	0.0108152148610271	0.0495296231924451
ieu-a-97	Height	73137.0	Females	ieu-a-1132	83691.0	38197	0.153530749321255	0.0755105534769906	0.0529092721311326
ieu-a-97	Height	73137.0	Females	ieu-a-1133	69970.0	27078	0.60357909692879	-0.0334648345775921	0.0644471027435081
ieu-a-97	Height	73137.0	Females	ieu-a-1135	55149.0	9655	0.567955405862987	0.0491428571428571	0.0860547130354534
ieu-a-97	Height	73137.0	Females	ieu-a-1136	50225.0	7333	0.675502983612699	0.0447826086956521	0.106979939939789
ieu-a-97	Height	73137.0	Females	ieu-a-1131	32498.0	14910	0.0150979893941667	0.146404396806261	0.0602482269277442
ieu-a-97	Height	73137.0	Females	ieu-a-1127	175475.0	69501	0.482261393650479	0.056743856266376	0.0801268565837583
ieu-a-97	Height	73137.0	Females	ieu-a-1128	127442.0	21468	0.417261752521503	-0.128638840962423	0.157213384611369
ieu-a-97	Height	73137.0	Females	ieu-a-1129	106776.0	61282	0.239078921574389	0.0591840024963731	0.0502712965641866
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1127	175475.0	69501	0.761419746867739	0.0266771344763871	0.0878644478176092
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1127	175475.0	69501	5.44301698202213e-08	-0.522189209059877	0.0960578384845334
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1127	175475.0	69501	0.00610141302585701	-0.494620469041474	0.142867795365037
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1127	175475.0	69501	0.464932572830873	0.0463690476190476	0.0634541508353934
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1128	127442.0	21468	0.000752097049535472	0.388970490832578	0.115426722762434
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1128	127442.0	21468	4.33622242091693e-05	-0.563634950973125	0.137848712800415
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1128	127442.0	21468	0.00604208569084415	-0.417881013719666	0.152206425364035
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1128	127442.0	21468	0.617523181317877	-0.0433962264150943	0.0869030442333214
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1129	106776.0	61282	0.000162068448546371	0.346289259200917	0.091809866489306
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1129	106776.0	61282	8.38671532094857e-06	-0.494692912753329	0.111040520025121
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1129	106776.0	61282	0.080785138700001	-0.357551904846493	0.187526233278146
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1129	106776.0	61282	0.174664140280169	0.0940324074074074	0.0692755172034785
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1130	89677.0	46785	0.00124164521517852	0.318698084483952	0.0986945157484181
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1130	89677.0	46785	3.6065961077087e-07	-0.640139872062477	0.125798079056853
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1130	89677.0	46785	0.00624484298968664	-0.339117866084867	0.106724484113322
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1130	89677.0	46785	0.144189578457243	-0.2891518986393	0.192255079380579
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1132	83691.0	38197	0.00757690091515726	0.270020730797977	0.101117566208793
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1132	83691.0	38197	6.22045542466681e-05	-0.491216932786652	0.122672728992075
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1132	83691.0	38197	0.0520108798704316	-0.248273237179487	0.127775427089204
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1132	83691.0	38197	0.0932276542868617	0.130769001735747	0.0779030466458663
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1133	69970.0	27078	0.722161693547597	-0.0488432607729543	0.137365615802517
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1133	69970.0	27078	4.09499279146935e-05	-0.580853705075475	0.141600708790946
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1133	69970.0	27078	0.0220573967889207	-0.48776849894008	0.18948492888559
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1133	69970.0	27078	0.0641781858524526	-0.370940465744185	0.193019746304925
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1137	22068.0	4480	0.450926549320897	0.174045132234409	0.230868517074628
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1137	22068.0	4480	0.0679950230313204	-0.512549386586188	0.280842853756995
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1137	22068.0	4480	0.55362326078098	-0.351524372819865	0.580144389511954
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1137	22068.0	4480	0.795316900975791	0.0293790302870786	0.112280850065376
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1134	21814.0	4226	0.325108472549717	0.332652313895675	0.338056375284396
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1134	21814.0	4226	0.0516699795015036	-0.396813978098446	0.203925923462488
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1134	21814.0	4226	0.061620948051686	-1.32554892856818	0.648107817494797
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1134	21814.0	4226	0.684797218107225	0.0982142857142857	0.241951405509845
ieu-a-51	Hip circumference	127997.0	Females	ukb-a-519	337199.0	5510	0.0209897460624752	-0.0050382462034351	0.00196833790828839
ieu-a-101	Hip circumference	73137.0	Females	ukb-a-519	337199.0	5510	0.115495953189439	0.00468080059869445	0.00297389452629636
ieu-a-57	Hip circumference	117339.0	Females	ukb-a-519	337199.0	5510	0.0957005024806451	-0.00401786307203379	0.00241158867191854
ieu-a-99	Hip circumference	73137.0	Females	ukb-a-519	337199.0	5510	0.0051734241273272	-0.00991675007940369	0.00354672238053813
ieu-a-51	Hip circumference	127997.0	Females	ukb-a-55	337159.0	7480	0.608528510319688	-0.00369818676438544	0.0070694047484413
ieu-a-101	Hip circumference	73137.0	Females	ukb-a-55	337159.0	7480	0.0186193402989724	0.00818105646822401	0.00347676489174362
ieu-a-57	Hip circumference	117339.0	Females	ukb-a-55	337159.0	7480	0.814148353301861	-0.00064735004222973	0.00275376942282023
ieu-a-99	Hip circumference	73137.0	Females	ukb-a-55	337159.0	7480	1.09552286527163e-06	-0.0216059552718226	0.00443321401488403
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1126	228951.0	122977	3.83187911266248e-06	0.300115131394609	0.0649557850803822
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1126	228951.0	122977	6.2477875672861e-11	-0.571581023959631	0.0874286428560777
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1126	228951.0	122977	0.00403766535126361	-0.541764716305551	0.135976796844509
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1126	228951.0	122977	0.259278067985747	0.14696545060997	0.127192631775975
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1135	55149.0	9655	1.12558442349127e-08	0.615043247973451	0.107701462527011
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1135	55149.0	9655	0.0235437584157576	-0.426185090000743	0.188203245746047
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1135	55149.0	9655	0.0427816160521159	-0.501339203052572	0.226496031829871
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1135	55149.0	9655	0.347124812002239	0.0780980680574406	0.0830670711198955
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1136	50225.0	7333	0.364977800784105	0.170526338723386	0.188235382397265
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1136	50225.0	7333	0.000654612021011568	-0.783464556681596	0.229895545960512
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1136	50225.0	7333	0.134569044345317	-0.333487196765499	0.222870866251054
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1136	50225.0	7333	0.496555028977718	0.0451724910347908	0.0656799538913611
ieu-a-101	Hip circumference	73137.0	Females	ieu-a-1131	32498.0	14910	0.69796098116545	0.0691512768020889	0.17819077481503
ieu-a-99	Hip circumference	73137.0	Females	ieu-a-1131	32498.0	14910	1.71378900401947e-07	-0.680786547972218	0.130219991581246
ieu-a-51	Hip circumference	127997.0	Females	ieu-a-1131	32498.0	14910	0.0201026868792462	-0.913740683458173	0.341173613525305
ieu-a-57	Hip circumference	117339.0	Females	ieu-a-1131	32498.0	14910	0.227930436480046	0.101943094424512	0.0845504619154324
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1135	55149.0	9655	0.5	0.539945126978335	0.539945126978335
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1136	50225.0	7333	0.5	-0.114881941910284	-0.114881941910284
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1131	32498.0	14910	0.5	0.560894186973739	0.560894186973739
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1137	22068.0	4480	0.5	-2.85853302517942	-2.85853302517942
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1134	21814.0	4226	0.5	-4.6358242441444	-4.6358242441444
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1127	175475.0	69501	0.5	2.34494316722756	2.34494316722756
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1128	127442.0	21468	0.5	-0.256794928975929	-0.256794928975929
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1129	106776.0	61282	0.5	1.713092486721	1.713092486721
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1130	89677.0	46785	0.5	2.60849585749233	2.60849585749233
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1132	83691.0	38197	0.5	2.74770574004244	2.74770574004244
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1133	69970.0	27078	0.5	2.89907959291246	2.89907959291246
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ukb-a-519	337199.0	5510	0.5	0.0883178580599819	0.0883178580599819
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ukb-a-55	337159.0	7480	0.5	0.117143764613659	0.117143764613659
ukb-a-451	Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Hormone replacement therapy	180203.0	Males and Females	ieu-a-1126	228951.0	122977	0.5	1.89893092216411	1.89893092216411
ukb-a-317	Number of live births	180952.0	Males and Females	ukb-a-519	337199.0	5510	0.313508187279714	0.00770213608427628	0.00764185639165066
ukb-a-317	Number of live births	180952.0	Males and Females	ukb-a-55	337159.0	7480	0.867959600145655	0.00146562514996842	0.00881574910701442
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1126	228951.0	122977	0.485938214869806	-0.0775596803898987	0.11131099744422
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1127	175475.0	69501	0.81349715969695	-0.0254464447424304	0.107861901914468
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1128	127442.0	21468	0.214464823693472	0.298856538818217	0.240745106681313
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1129	106776.0	61282	0.757486385793848	-0.0585868805390066	0.189734624953245
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1135	55149.0	9655	0.0396647038091766	0.701962503967861	0.341218347820516
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1136	50225.0	7333	0.0294217987308332	0.374081939894532	0.171771486618801
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1131	32498.0	14910	0.208479357064037	-0.353839283416385	0.281325450606895
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1137	22068.0	4480	0.0091489587630684	-0.988846045459478	0.379386094137147
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1134	21814.0	4226	0.950234217537014	-0.0377193460441114	0.604354135659951
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1130	89677.0	46785	0.786106553230904	-0.0145903895371771	0.0537656894123427
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1132	83691.0	38197	0.940053870020663	0.0134960192124273	0.179463198481383
ukb-a-317	Number of live births	180952.0	Males and Females	ieu-a-1133	69970.0	27078	0.656661404924712	-0.0749478755677148	0.16860129336096
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1129	106776.0	61282	0.00033567643543349	-0.141930117905991	0.039577985756036
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1130	89677.0	46785	0.499763336552392	-0.0575514575592859	0.0824709965644747
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1132	83691.0	38197	0.371678759541495	-0.0744385428906555	0.0802106921908635
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1133	69970.0	27078	0.00252119041041307	-0.144935321041655	0.0479793324463639
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1135	55149.0	9655	0.309204407038038	-0.0706420454545455	0.0694685243789029
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1136	50225.0	7333	0.00799256903911618	-0.184061846528984	0.0569570234614151
ieu-a-90	Obesity class 1	98697.0	Males and Females	ukb-a-519	337199.0	5510	0.411088062104324	-0.00161596338545532	0.00191455144359049
ieu-a-90	Obesity class 1	98697.0	Males and Females	ukb-a-55	337159.0	7480	0.118892727978076	-0.00225361172795294	0.00144514344545379
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1126	228951.0	122977	0.00460027997231087	-0.191822560451598	0.0512409292926166
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1127	175475.0	69501	0.0225856815754908	-0.145098235176547	0.0547536885050835
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1128	127442.0	21468	0.00598215125882393	-0.157098090917881	0.0571523880681593
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1131	32498.0	14910	0.00467383952366277	-0.252721510436848	0.0741647048435725
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1137	22068.0	4480	0.233592177061623	-0.111090909090909	0.0932630723485108
ieu-a-90	Obesity class 1	98697.0	Males and Females	ieu-a-1134	21814.0	4226	0.00810140419323942	-0.185779663003092	0.0701634066273986
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1137	22068.0	4480	0.00708323750781823	-0.150158690848011	0.0557608499135372
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1134	21814.0	4226	0.965839698394062	-0.00275898264963863	0.0644220576664926
ieu-a-91	Obesity class 2	72546.0	Males and Females	ukb-a-519	337199.0	5510	0.453124813673731	-0.000892631949024843	0.00113842061290031
ieu-a-91	Obesity class 2	72546.0	Males and Females	ukb-a-55	337159.0	7480	0.468622991021484	-0.000826057371794872	0.00113982755615593
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1126	228951.0	122977	0.000905374389007508	-0.134943944882508	0.0278099934863653
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1130	89677.0	46785	3.68891437071219e-06	-0.163329148576697	0.0352901380613906
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1132	83691.0	38197	0.0289891081304179	-0.0718933823529412	0.0329237235817611
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1133	69970.0	27078	0.00113292660417601	-0.13975	0.0429306527964654
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1135	55149.0	9655	0.188366755899196	-0.0853511899217395	0.0593525258648316
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1136	50225.0	7333	0.597148468093289	-0.172550262461078	0.309328972594973
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1131	32498.0	14910	0.15134402897022	-0.182527689922118	0.113342493347195
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1127	175475.0	69501	0.0225957170382548	-0.121948624751994	0.0400211338654749
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1128	127442.0	21468	0.000531335658981676	-0.182558564040158	0.0348073262450496
ieu-a-91	Obesity class 2	72546.0	Males and Females	ieu-a-1129	106776.0	61282	5.24858570565183e-06	-0.133139705882353	0.0292319336330275
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1127	175475.0	69501	0.5	-0.15972972972973	-0.15972972972973
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1128	127442.0	21468	0.5	-0.21027027027027	-0.21027027027027
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1129	106776.0	61282	0.5	-0.157135135135135	-0.157135135135135
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1132	83691.0	38197	0.5	-0.157756756756757	-0.157756756756757
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1131	32498.0	14910	0.5	-0.113513513513514	-0.113513513513514
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1137	22068.0	4480	0.5	-0.0797297297297297	-0.0797297297297297
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1134	21814.0	4226	0.5	0.00756756756756757	0.00756756756756757
ieu-a-92	Obesity class 3	50364.0	Males and Females	ukb-a-519	337199.0	5510	2.46952991475712e-05	-0.00306415970973127	0.000726523150854655
ieu-a-92	Obesity class 3	50364.0	Males and Females	ukb-a-55	337159.0	7480	9.53970592788091e-08	-0.00517856710355825	0.000970626993582136
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1126	228951.0	122977	0.5	-0.168108108108108	-0.168108108108108
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1133	69970.0	27078	0.5	-0.185675675675676	-0.185675675675676
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1135	55149.0	9655	0.5	-0.201972972972973	-0.201972972972973
ieu-a-92	Obesity class 3	50364.0	Males and Females	ieu-a-1136	50225.0	7333	0.5	-0.285567567567568	-0.285567567567568
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1135	55149.0	9655	0.00126659067690365	-1.48727469220141	0.461393062447829
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1136	50225.0	7333	0.898058172156532	0.114137827822474	0.890903175852019
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1131	32498.0	14910	0.0389216806137523	-1.49501803314069	0.723974787130638
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1137	22068.0	4480	0.232952285336711	-1.24354872716619	1.04255608953324
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1134	21814.0	4226	0.583716076577224	-0.664296962117214	1.21229861611006
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1127	175475.0	69501	0.0277457230814276	-0.893507759682503	0.405980633304924
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1128	127442.0	21468	3.48559385246429e-07	-0.898557849263929	0.176357295573964
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1129	106776.0	61282	0.0252621650514591	-1.33822097377886	0.598122326874944
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1130	89677.0	46785	0.350538421840264	-0.695038182233887	0.744514572517261
